HomePlanet,CryoSleep,Destination,Age,VIP,Cabin_ID_1,Cabin_ID_2,Cabin_ID_3,GroupRank,GroupSize,RoomService_Cat,FoodCourt_Cat,ShoppingMall_Cat,Spa_Cat,VRDeck_Cat,EssentialSpendingCat,NonEssentialSpendingCat,Transported
0.0,1,2.0,30.0,0,9,273,4,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,45.0,0,13,1395,4,1,1,3,0,1,0,1,0,2,0
1.0,0,0.0,30.0,0,13,1396,4,1,1,0,0,0,0,3,0,3,0
1.0,0,0.0,21.0,0,12,482,4,1,2,3,1,0,1,0,1,2,0
2.0,0,0.0,0.0,0,13,1397,4,2,2,0,0,0,0,0,0,0,1
2.0,0,2.0,51.0,0,13,1501,3,1,1,1,2,3,0,0,2,2,1
2.0,0,0.0,22.0,0,12,466,3,1,1,2,0,3,0,1,0,2,0
0.0,0,0.0,26.0,0,11,225,3,1,1,0,3,0,3,1,3,2,1
1.0,0,0.0,10.0,0,14,1166,3,1,1,0,0,0,0,0,0,0,0
1.0,0,0.0,21.0,0,12,484,4,1,1,1,2,1,1,2,2,1,0
1.0,1,2.0,14.0,0,14,1167,3,1,2,0,0,0,0,0,0,0,1
1.0,0,0.0,29.0,0,12,467,3,2,2,0,1,1,0,3,1,2,0
1.0,0,0.0,43.0,0,13,1502,3,1,1,2,3,0,0,0,3,2,1
1.0,0,1.0,22.0,0,13,1503,3,1,1,1,2,1,0,2,2,1,1
1.0,0,0.0,22.0,0,13,1398,4,1,1,2,0,2,0,2,0,2,0
1.0,1,1.0,23.0,0,14,1168,3,1,1,0,0,0,0,0,0,0,1
0.0,1,0.0,25.0,0,10,265,4,1,2,0,0,0,0,0,0,0,1
0.0,0,0.0,35.0,0,10,265,4,2,2,0,0,0,0,0,0,0,1
1.0,0,0.0,30.0,0,12,468,3,1,1,0,0,0,1,3,0,2,0
1.0,1,0.0,37.0,0,14,1170,3,1,1,0,0,0,0,0,0,0,1
1.0,0,2.0,21.0,0,14,1171,3,1,1,1,2,2,2,1,2,2,0
1.0,0,2.0,36.0,0,14,1183,4,1,1,2,0,2,2,0,0,2,1
1.0,0,0.0,13.0,0,13,1506,3,1,1,2,2,1,1,0,2,1,0
1.0,0,2.0,22.0,0,13,1507,3,1,1,0,2,0,1,0,2,1,0
1.0,1,0.0,36.0,0,14,1184,4,1,1,0,0,1,0,0,0,1,1
1.0,0,0.0,17.0,0,12,485,4,1,1,1,2,3,0,0,2,2,1
0.0,1,2.0,38.0,0,10,236,3,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,34.0,0,13,1508,3,1,1,3,0,1,0,0,0,2,0
2.0,0,0.0,20.0,0,13,1509,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,17.0,0,14,1174,3,1,1,1,2,1,2,0,2,1,0
1.0,1,1.0,36.0,0,14,1185,4,1,1,0,0,0,0,0,0,0,1
0.0,0,2.0,52.0,0,8,78,3,1,1,2,3,1,3,1,3,2,1
0.0,1,2.0,32.0,0,11,227,3,1,5,0,0,0,0,0,0,0,1
0.0,1,2.0,35.0,0,11,227,3,2,5,0,0,0,0,0,0,0,1
0.0,1,2.0,29.0,0,11,227,3,3,5,0,0,0,0,0,0,0,1
0.0,0,0.0,36.0,0,11,227,3,4,5,1,3,0,3,3,3,2,0
0.0,0,0.0,36.0,0,11,227,3,5,5,1,3,1,3,0,3,2,0
2.0,0,2.0,21.0,0,11,220,4,1,1,1,0,0,1,2,0,1,0
2.0,0,0.0,33.0,0,11,228,3,1,1,2,0,2,2,2,0,2,0
1.0,0,0.0,40.0,0,14,1188,4,1,1,3,0,2,0,0,0,2,0
1.0,0,0.0,24.0,0,13,1510,3,1,1,2,0,2,1,0,0,2,1
1.0,0,0.0,35.0,0,14,1189,4,1,1,0,0,3,0,0,0,3,1
2.0,1,0.0,29.0,0,13,1511,3,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,33.0,0,12,486,4,1,1,3,0,2,0,0,0,2,0
1.0,0,0.0,51.0,0,12,487,4,1,1,1,1,1,1,3,1,2,0
2.0,1,0.0,10.0,0,13,1512,3,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,41.0,0,14,1190,4,1,1,0,0,0,0,0,0,0,1
1.0,0,2.0,26.0,0,12,471,3,1,1,1,0,0,0,3,0,2,1
1.0,0,0.0,39.0,0,13,1405,4,1,1,1,2,0,3,0,2,2,0
2.0,0,0.0,14.0,0,13,1513,3,1,1,3,1,2,0,0,1,2,0
2.0,0,0.0,28.0,0,11,229,3,1,1,3,0,1,2,0,0,2,0
1.0,0,0.0,18.0,0,13,1514,3,1,1,0,3,0,0,0,3,0,0
2.0,0,0.0,41.0,0,11,231,3,1,1,3,2,1,0,0,2,2,0
0.0,0,1.0,33.0,0,10,237,3,1,1,0,0,0,1,0,0,1,1
1.0,0,0.0,26.0,0,13,1517,3,1,1,3,0,1,1,2,0,2,0
2.0,1,0.0,31.0,0,13,1518,3,1,1,0,1,0,0,0,1,0,1
1.0,0,0.0,63.0,0,13,1408,4,1,1,0,0,2,0,3,0,2,0
1.0,0,0.0,30.0,0,13,1409,4,1,1,0,0,3,1,2,0,2,0
0.0,0,0.0,27.0,0,10,238,3,1,1,1,3,0,2,2,3,2,1
1.0,0,0.0,47.0,0,13,1519,3,1,1,3,0,1,2,0,0,2,0
2.0,0,0.0,37.0,0,13,1520,3,1,1,3,0,3,1,0,0,2,1
1.0,0,0.0,14.0,0,13,1410,4,1,1,2,1,2,2,2,1,2,0
1.0,0,0.0,27.0,0,10,268,4,1,1,0,1,1,2,3,1,2,0
2.0,0,0.0,61.0,0,11,232,3,1,1,3,0,0,0,1,0,2,0
1.0,0,0.0,39.0,0,12,488,4,1,1,1,0,0,1,3,0,2,0
1.0,0,0.0,22.0,0,12,490,4,1,1,0,0,3,1,1,0,2,0
1.0,0,0.0,30.0,0,13,1411,4,1,2,1,0,1,1,3,0,2,0
1.0,0,0.0,26.0,0,13,1411,4,2,2,0,0,3,0,0,0,3,0
0.0,0,0.0,25.0,0,8,89,4,1,1,0,2,0,3,3,2,3,0
2.0,0,0.0,42.0,0,11,233,3,1,1,3,0,3,1,1,0,2,0
0.0,0,1.0,33.0,0,12,474,3,1,1,0,3,0,3,2,3,2,0
0.0,0,0.0,60.0,0,12,475,3,1,1,0,2,0,2,3,2,2,0
1.0,1,2.0,16.0,0,14,1191,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,50.0,0,14,1178,3,1,1,0,2,0,1,2,2,2,1
1.0,0,0.0,22.0,0,13,1412,4,1,1,0,0,1,2,2,0,2,0
1.0,0,1.0,15.0,0,13,1413,4,1,1,0,0,1,0,3,0,2,0
2.0,0,0.0,27.0,0,12,476,3,1,1,0,0,0,0,1,0,1,0
1.0,0,2.0,58.0,0,14,1179,3,1,1,0,2,1,0,2,2,2,0
1.0,1,0.0,48.0,0,14,1192,4,1,1,0,1,0,0,0,1,0,1
0.0,1,2.0,36.0,0,11,221,4,1,1,0,0,0,1,0,0,1,1
0.0,0,0.0,60.0,0,10,269,4,1,3,0,3,0,3,1,3,2,0
0.0,1,0.0,46.0,0,10,269,4,2,3,0,0,0,0,0,0,0,1
0.0,0,0.0,58.0,0,3,259,0,3,3,0,3,1,2,3,3,2,1
1.0,1,0.0,40.0,0,14,1181,3,1,2,0,0,0,0,0,0,0,0
1.0,1,0.0,3.0,0,14,1181,3,2,2,0,0,0,1,0,0,1,1
1.0,0,2.0,23.0,0,13,1522,3,1,1,1,0,1,2,3,0,2,0
1.0,0,1.0,21.0,0,12,492,4,1,1,0,2,0,2,2,2,2,1
1.0,1,2.0,29.0,0,14,1194,4,1,1,0,0,0,0,0,0,0,1
0.0,1,2.0,23.0,0,10,239,3,1,2,0,0,0,0,0,0,0,1
0.0,1,2.0,41.0,0,10,239,3,2,2,0,0,0,0,0,0,0,1
1.0,0,0.0,20.0,0,14,1183,3,1,1,0,2,0,1,0,2,1,0
1.0,0,0.0,24.0,0,14,1184,3,1,1,3,0,0,2,0,0,2,0
2.0,0,0.0,21.0,0,11,234,3,1,2,3,0,2,1,0,0,2,0
2.0,0,0.0,55.0,0,13,1523,3,2,2,3,0,2,0,0,0,2,0
1.0,0,0.0,21.0,0,13,1525,3,1,1,0,1,1,0,2,1,2,0
1.0,1,2.0,42.0,0,14,1185,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,40.0,0,13,1526,3,1,1,1,2,0,3,3,2,2,0
2.0,1,0.0,30.0,0,13,1527,3,1,1,0,1,0,0,0,1,0,1
0.0,1,0.0,26.0,0,12,477,3,1,1,0,0,0,0,0,0,0,1
1.0,1,1.0,43.0,0,14,1186,3,1,1,0,0,0,0,0,0,0,0
1.0,0,0.0,20.0,0,13,1416,4,1,1,1,0,3,0,0,0,2,0
1.0,0,1.0,19.0,0,13,1417,4,1,1,1,0,2,2,0,0,2,0
0.0,0,0.0,40.0,0,10,240,3,1,1,0,3,3,1,1,3,2,1
1.0,1,1.0,17.0,0,14,1198,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,62.0,0,14,1190,3,1,1,2,0,0,2,1,0,2,0
1.0,1,0.0,32.0,0,14,1191,3,1,1,0,0,0,1,0,0,1,0
1.0,1,0.0,37.0,0,14,1192,3,1,1,0,0,0,0,0,0,0,0
1.0,0,1.0,40.0,0,12,478,3,1,1,0,0,0,1,3,0,2,0
1.0,0,2.0,25.0,0,14,1193,3,1,1,0,2,1,0,0,2,1,0
0.0,1,2.0,17.0,0,9,277,4,1,4,0,0,0,0,0,0,0,1
0.0,1,0.0,46.0,0,9,277,4,2,4,0,0,0,0,0,0,0,1
0.0,0,0.0,38.0,0,9,277,4,3,4,1,3,0,3,2,3,2,0
0.0,0,2.0,43.0,1,9,277,4,4,4,0,2,0,0,3,2,3,0
0.0,0,2.0,28.0,0,10,271,4,1,3,1,3,3,3,0,3,2,1
0.0,1,0.0,31.0,1,10,271,4,2,3,0,0,0,0,0,0,0,1
0.0,1,1.0,35.0,0,10,271,4,3,3,0,0,0,0,0,0,0,1
1.0,0,0.0,19.0,0,13,1531,3,1,1,2,2,1,2,1,2,2,1
1.0,0,0.0,24.0,0,13,1418,4,1,1,0,0,2,0,2,0,2,0
2.0,0,2.0,20.0,0,12,479,3,1,1,0,0,1,0,0,0,1,0
0.0,0,0.0,16.0,0,10,272,4,1,2,0,3,1,1,2,3,1,1
0.0,1,2.0,45.0,0,10,272,4,2,2,0,0,0,0,0,0,0,1
1.0,0,0.0,19.0,0,14,1194,3,1,1,2,1,3,0,0,1,2,0
1.0,0,0.0,23.0,0,13,1419,4,1,1,0,3,2,0,0,3,2,1
1.0,0,0.0,19.0,0,14,1195,3,1,1,0,1,3,0,1,1,2,0
2.0,0,0.0,32.0,0,13,1420,4,1,1,2,1,3,0,0,1,2,0
1.0,0,0.0,41.0,0,14,1201,4,1,1,1,2,0,0,0,2,1,1
1.0,0,0.0,30.0,0,13,1533,3,1,1,3,0,2,1,0,0,2,0
0.0,0,2.0,41.0,0,9,278,4,1,1,0,3,2,3,3,3,3,0
2.0,0,0.0,7.0,0,13,1534,3,1,1,0,0,0,0,0,0,0,1
1.0,0,1.0,39.0,0,14,1197,3,1,2,1,3,0,1,0,3,1,1
1.0,0,0.0,47.0,0,13,1535,3,2,2,0,1,3,0,1,1,2,1
1.0,0,0.0,21.0,0,14,1204,4,1,1,2,0,2,1,1,0,2,0
1.0,1,0.0,29.0,0,14,1200,3,1,2,0,0,0,0,1,0,1,1
1.0,0,0.0,19.0,0,14,1200,3,2,2,3,0,0,1,0,0,2,0
2.0,0,0.0,50.0,0,13,1423,4,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,28.0,0,8,79,3,1,1,0,2,1,3,0,2,2,0
2.0,0,0.0,38.0,0,5,76,1,1,1,3,0,1,1,0,0,2,0
1.0,0,1.0,24.0,0,14,1205,4,1,1,2,1,2,0,0,1,2,0
0.0,0,2.0,31.0,0,8,90,4,1,1,1,3,0,2,3,3,2,0
0.0,1,0.0,38.0,0,12,481,3,1,1,0,0,0,0,0,0,0,1
0.0,1,2.0,26.0,0,9,244,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,28.0,0,14,1202,3,1,1,0,0,0,0,0,0,0,0
0.0,1,2.0,45.0,0,9,279,4,1,3,0,0,0,0,0,0,0,1
0.0,1,0.0,47.0,0,9,279,4,2,3,0,0,0,0,0,0,0,1
0.0,1,0.0,60.0,0,9,279,4,3,3,0,0,0,0,0,0,0,1
1.0,0,2.0,42.0,0,12,483,3,1,1,0,2,1,2,0,2,2,1
1.0,0,0.0,43.0,0,12,495,4,1,2,1,0,3,1,0,0,2,0
1.0,1,1.0,17.0,0,7,490,0,2,2,0,0,0,0,0,0,0,0
1.0,1,0.0,17.0,0,14,1203,3,1,1,0,0,1,0,0,0,1,0
1.0,1,0.0,20.0,0,14,1208,4,1,1,0,0,0,0,0,0,0,0
1.0,0,0.0,18.0,0,14,1204,3,1,1,3,2,0,0,2,2,2,0
2.0,0,0.0,24.0,0,13,1539,3,1,1,1,0,2,3,0,0,2,0
1.0,0,2.0,25.0,0,13,1540,3,1,1,2,0,1,2,2,0,2,0
1.0,0,1.0,20.0,0,13,1541,3,1,1,2,2,0,3,2,2,2,0
1.0,0,0.0,23.0,0,14,1205,3,1,1,2,0,2,0,1,0,2,0
0.0,1,0.0,48.0,0,9,281,4,1,3,0,0,0,0,0,0,0,1
0.0,0,2.0,26.0,0,9,281,4,2,3,2,3,3,2,2,3,2,1
0.0,1,2.0,36.0,0,9,281,4,3,3,0,0,0,1,0,0,1,1
0.0,1,2.0,27.0,0,10,275,4,1,1,0,0,0,0,0,0,0,1
0.0,0,2.0,41.0,0,8,80,3,1,1,0,3,0,3,2,3,2,1
1.0,1,0.0,21.0,0,14,1210,4,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,71.0,0,12,496,4,1,1,3,0,1,1,1,0,2,0
1.0,1,0.0,64.0,0,14,1211,4,1,1,0,0,0,0,0,0,0,0
0.0,0,0.0,33.0,0,9,282,4,1,1,0,2,0,3,3,2,3,0
1.0,0,2.0,24.0,0,13,1543,3,1,1,3,0,0,2,0,0,2,1
0.0,1,0.0,35.0,0,11,223,4,1,1,0,0,0,0,0,0,0,1
1.0,1,1.0,13.0,0,14,1206,3,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,11.0,0,14,1207,3,1,1,0,0,0,0,0,0,0,1
2.0,1,0.0,29.0,0,13,1426,4,1,1,0,0,0,0,1,0,1,1
2.0,1,0.0,43.0,0,13,1545,3,1,2,0,0,0,0,0,0,0,1
2.0,1,0.0,36.0,0,13,1545,3,2,2,0,0,0,0,0,0,0,1
1.0,0,1.0,22.0,0,13,1546,3,1,1,1,0,0,3,0,0,2,0
0.0,0,1.0,56.0,0,10,276,4,1,1,0,3,0,0,1,3,1,1
2.0,1,0.0,34.0,0,13,1429,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,46.0,0,14,1215,4,1,1,0,0,1,0,3,0,2,0
2.0,0,1.0,43.0,0,12,485,3,1,1,2,0,2,2,3,0,2,1
1.0,0,2.0,25.0,0,14,1209,3,1,1,0,3,0,0,0,3,0,1
0.0,0,0.0,26.0,0,2,1200,1,1,1,1,3,0,3,2,3,2,0
1.0,0,2.0,14.0,0,14,1210,3,1,1,0,2,1,3,0,2,2,0
1.0,0,0.0,63.0,0,14,1216,4,1,1,2,2,2,1,0,2,2,1
2.0,0,0.0,29.0,0,12,486,3,1,2,2,0,2,2,0,0,2,0
2.0,1,1.0,45.0,0,12,486,3,2,2,0,0,0,0,0,0,0,1
1.0,1,0.0,15.0,0,14,1217,4,1,1,0,0,0,1,0,0,1,1
2.0,0,0.0,19.0,0,11,224,4,1,1,2,0,3,0,0,0,2,1
1.0,0,0.0,53.0,0,12,487,3,1,1,1,2,2,0,2,2,2,0
2.0,0,0.0,45.0,0,13,1431,4,1,1,1,1,3,1,0,1,2,0
0.0,0,2.0,41.0,0,10,278,4,1,1,0,3,0,1,2,3,2,1
2.0,0,0.0,68.0,1,13,1550,3,1,3,2,0,3,2,3,0,2,0
2.0,1,0.0,5.0,0,13,1550,3,2,3,0,0,0,0,0,0,0,1
2.0,0,0.0,27.0,1,13,1550,3,3,3,1,0,3,0,0,0,2,1
1.0,0,2.0,20.0,0,13,1551,3,1,1,1,2,3,0,0,2,2,1
1.0,0,0.0,54.0,1,13,1432,4,1,1,3,1,2,0,0,1,2,0
1.0,0,0.0,18.0,0,13,1433,4,1,1,0,0,0,2,2,0,2,0
0.0,0,2.0,45.0,0,10,241,3,1,1,1,3,0,0,3,3,2,1
0.0,1,0.0,26.0,0,9,283,4,1,2,1,0,0,0,0,0,1,1
0.0,0,0.0,37.0,0,9,283,4,2,2,3,3,0,3,2,3,3,1
1.0,0,0.0,30.0,0,13,1552,3,1,1,0,1,0,3,2,1,2,0
2.0,0,0.0,51.0,1,13,1553,3,1,3,2,0,2,3,0,0,2,0
2.0,1,0.0,3.0,0,13,1553,3,2,3,0,0,0,0,0,0,0,1
2.0,1,0.0,3.0,0,13,1553,3,3,3,0,0,0,0,0,0,0,1
1.0,0,0.0,19.0,0,13,1554,3,1,1,3,0,0,0,1,0,2,0
1.0,0,0.0,19.0,0,12,499,4,1,3,0,2,0,0,0,2,0,0
1.0,0,0.0,6.0,0,12,499,4,2,3,0,0,0,0,0,0,0,1
1.0,0,2.0,4.0,0,12,499,4,3,3,0,0,0,0,0,0,0,1
0.0,0,0.0,23.0,0,9,284,4,1,1,3,2,2,1,2,2,2,0
1.0,0,0.0,37.0,0,13,1434,4,1,1,3,1,0,1,0,1,2,0
2.0,0,2.0,18.0,0,13,1435,4,1,1,3,0,2,2,0,0,2,0
1.0,0,1.0,29.0,0,13,1436,4,1,1,1,2,1,0,0,2,1,0
1.0,0,0.0,25.0,0,12,488,3,1,1,0,2,0,1,1,2,1,0
1.0,0,0.0,52.0,0,13,1555,3,1,1,0,0,1,3,0,0,2,0
2.0,1,0.0,24.0,0,13,1437,4,1,2,0,0,0,0,1,0,1,0
2.0,0,0.0,0.0,0,13,1437,4,2,2,0,0,1,0,0,0,1,1
1.0,0,1.0,25.0,0,13,1557,3,1,1,1,1,0,3,0,1,2,0
0.0,1,0.0,26.0,0,9,246,3,1,2,0,0,0,0,0,0,0,1
0.0,0,1.0,32.0,1,9,246,3,2,2,3,2,3,3,2,2,3,0
1.0,0,0.0,58.0,0,13,1559,3,1,1,3,2,0,0,2,2,2,0
1.0,0,0.0,44.0,0,13,1560,3,1,1,2,0,2,0,2,0,2,0
1.0,0,0.0,41.0,0,14,1214,3,1,1,0,0,0,0,3,0,3,0
1.0,0,0.0,24.0,0,14,1219,4,1,1,0,0,3,2,0,0,2,1
1.0,1,0.0,41.0,0,14,1215,3,1,2,0,0,0,0,0,0,0,1
1.0,1,1.0,23.0,0,14,1215,3,2,2,0,0,0,0,0,0,0,1
0.0,0,0.0,27.0,0,10,279,4,1,2,2,3,0,3,3,3,3,0
0.0,1,2.0,61.0,0,10,279,4,2,2,0,0,0,0,0,0,0,1
1.0,0,0.0,18.0,0,13,1561,3,1,1,0,2,1,1,1,2,1,1
1.0,1,0.0,18.0,0,14,1221,4,1,1,0,0,0,0,0,0,0,1
0.0,1,0.0,29.0,0,9,286,4,1,2,0,0,0,0,0,0,0,1
0.0,1,2.0,15.0,0,9,286,4,2,2,0,0,0,0,0,0,0,1
1.0,0,2.0,12.0,0,14,1223,4,1,1,0,0,0,0,0,0,0,1
1.0,0,1.0,40.0,0,13,1439,4,1,1,2,0,2,1,0,0,2,0
1.0,0,0.0,19.0,0,13,1562,3,1,1,2,1,0,2,2,1,2,1
2.0,1,0.0,18.0,0,13,1440,4,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,48.0,1,8,81,3,1,2,2,3,0,0,3,3,2,0
0.0,0,2.0,37.0,0,8,81,3,2,2,1,3,0,3,1,3,2,0
1.0,0,0.0,35.0,0,13,1442,4,1,1,1,1,0,0,3,1,2,0
1.0,0,0.0,29.0,0,13,1564,3,1,1,0,0,3,0,1,0,2,0
1.0,0,0.0,54.0,0,12,501,4,1,1,2,0,0,3,0,0,2,0
1.0,1,0.0,29.0,0,14,1225,4,1,1,0,0,0,0,0,0,0,0
1.0,0,0.0,22.0,0,12,489,3,1,1,0,1,3,1,2,1,2,1
1.0,1,1.0,18.0,0,14,1216,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,26.0,0,12,490,3,1,1,0,2,2,1,0,2,2,1
1.0,0,1.0,19.0,0,13,1444,4,1,1,1,1,0,0,2,1,2,0
1.0,0,0.0,22.0,0,13,1569,3,1,1,0,0,2,0,2,0,2,0
0.0,0,0.0,17.0,0,10,244,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,18.0,0,13,1445,4,1,1,2,2,0,2,2,2,2,0
2.0,1,2.0,39.0,0,13,1570,3,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,37.0,0,9,247,3,1,4,1,3,0,1,3,3,2,1
0.0,1,2.0,17.0,0,9,247,3,2,4,0,0,1,0,0,0,1,1
0.0,0,2.0,25.0,0,9,247,3,3,4,0,2,0,2,3,2,2,0
0.0,0,0.0,9.0,0,9,247,3,4,4,0,0,0,0,0,0,0,1
1.0,1,2.0,15.0,0,14,1227,4,1,1,0,0,0,0,0,0,0,0
1.0,0,0.0,19.0,0,13,1571,3,1,1,2,0,2,0,1,0,2,0
2.0,0,0.0,18.0,0,12,493,3,1,2,3,0,2,0,2,0,2,0
2.0,0,0.0,50.0,1,11,237,3,2,2,3,0,3,3,0,0,3,0
1.0,1,0.0,14.0,0,14,1228,4,1,1,0,0,0,0,0,0,0,0
1.0,1,1.0,19.0,0,14,1217,3,1,1,0,0,0,0,0,0,0,0
0.0,1,2.0,33.0,0,9,287,4,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,23.0,0,11,239,3,1,2,1,3,1,1,1,3,1,1
0.0,0,0.0,39.0,0,11,239,3,2,2,1,2,0,1,3,2,2,0
1.0,0,1.0,14.0,0,12,502,4,1,1,1,2,0,3,0,2,2,0
1.0,0,2.0,14.0,0,13,1572,3,1,1,2,0,1,0,0,0,2,0
1.0,0,1.0,45.0,0,14,1229,4,1,1,1,1,2,3,0,1,2,1
1.0,1,0.0,22.0,0,14,1230,4,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,36.0,0,13,1574,3,1,1,1,2,3,1,0,2,2,1
0.0,0,1.0,19.0,0,9,288,4,1,3,0,0,0,0,0,0,0,1
0.0,1,0.0,59.0,0,9,288,4,2,3,0,0,0,0,0,0,0,1
1.0,0,0.0,31.0,0,9,288,4,3,3,0,3,0,1,3,3,2,0
0.0,1,2.0,31.0,0,10,281,4,1,4,0,0,0,0,0,0,0,1
0.0,0,0.0,39.0,0,10,281,4,2,4,3,1,2,3,1,1,2,0
0.0,0,0.0,28.0,0,10,281,4,3,4,0,3,3,1,1,3,2,1
0.0,1,0.0,19.0,0,10,281,4,4,4,0,0,0,0,0,0,0,1
0.0,0,0.0,29.0,0,10,245,3,1,1,2,3,0,1,3,3,2,1
1.0,1,2.0,0.0,0,14,1219,3,1,2,0,0,0,0,0,0,0,1
1.0,0,2.0,15.0,0,14,1219,3,2,2,0,2,0,0,0,2,0,1
1.0,0,0.0,18.0,0,13,1450,4,1,1,0,0,0,3,0,0,3,0
0.0,1,2.0,49.0,0,10,282,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,36.0,0,13,1451,4,1,1,0,1,3,0,2,1,2,1
0.0,1,2.0,40.0,0,10,283,4,1,2,0,0,0,0,0,0,0,1
0.0,1,0.0,56.0,0,10,283,4,2,2,0,0,0,0,0,0,0,1
1.0,1,1.0,67.0,0,14,1231,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,44.0,0,12,495,3,1,1,0,2,2,2,2,2,2,0
1.0,0,0.0,17.0,0,14,1232,4,1,1,2,2,0,2,0,2,2,0
2.0,1,0.0,27.0,0,13,1579,3,1,2,0,0,0,0,0,0,0,1
2.0,0,0.0,23.0,0,13,1579,3,2,2,2,0,3,0,0,0,2,0
2.0,0,2.0,28.0,0,13,1452,4,1,1,3,2,1,0,0,2,2,0
2.0,1,0.0,54.0,0,13,1453,4,1,1,0,0,0,0,0,0,0,1
2.0,1,0.0,26.0,0,13,1454,4,1,1,0,0,0,0,0,0,0,1
0.0,0,2.0,40.0,1,8,83,3,1,2,0,1,0,3,3,1,3,0
0.0,1,0.0,39.0,0,8,83,3,2,2,0,0,0,0,0,0,0,1
0.0,1,2.0,40.0,0,10,246,3,1,1,0,0,0,0,0,0,0,1
1.0,0,1.0,20.0,0,13,1457,4,1,1,1,2,0,0,0,2,1,1
1.0,0,0.0,18.0,0,14,1235,4,1,1,3,1,1,0,0,1,2,1
2.0,0,1.0,17.0,0,13,1583,3,1,1,3,0,3,1,0,0,2,0
0.0,1,2.0,35.0,0,9,250,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,31.0,0,14,1237,4,1,1,0,0,2,2,0,0,2,0
1.0,0,0.0,40.0,0,14,1223,3,1,1,0,0,2,3,0,0,2,0
0.0,1,1.0,50.0,0,10,284,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,21.0,0,13,1458,4,1,1,0,0,2,1,3,0,2,0
1.0,0,0.0,29.0,0,12,496,3,1,1,3,1,1,0,0,1,2,0
0.0,0,2.0,63.0,0,8,92,4,1,1,0,3,1,2,0,3,2,1
2.0,0,0.0,19.0,0,13,1584,3,1,2,1,0,3,0,0,0,2,1
2.0,0,0.0,36.0,0,11,240,3,2,2,3,1,0,0,3,1,3,0
1.0,0,2.0,48.0,0,13,1585,3,1,1,0,2,2,1,3,2,2,0
0.0,0,0.0,33.0,0,12,497,3,1,1,1,3,2,2,3,3,2,0
2.0,0,0.0,28.0,0,11,226,4,1,1,3,0,1,1,0,0,2,0
1.0,0,0.0,39.0,0,14,1224,3,1,1,0,0,0,3,1,0,2,0
1.0,1,1.0,27.0,0,14,1239,4,1,1,0,0,0,0,0,0,0,1
0.0,1,2.0,58.0,0,9,289,4,1,1,0,0,0,0,0,0,0,1
0.0,1,2.0,44.0,0,9,290,4,1,1,0,0,0,1,0,0,1,1
1.0,1,0.0,23.0,0,14,1226,3,1,1,0,0,0,0,0,0,0,1
1.0,0,2.0,21.0,0,13,1586,3,1,1,2,1,1,1,0,1,1,1
0.0,0,2.0,53.0,0,10,247,3,1,2,1,3,0,3,3,3,2,0
0.0,1,0.0,14.0,0,10,247,3,2,2,0,0,0,0,0,0,0,1
1.0,1,1.0,17.0,0,14,1227,3,1,1,0,0,0,0,0,0,0,1
0.0,0,2.0,25.0,0,10,285,4,1,3,0,3,3,2,3,3,3,1
0.0,0,2.0,44.0,1,10,285,4,2,3,3,1,0,2,3,1,3,0
0.0,0,2.0,24.0,0,10,285,4,3,3,2,3,0,1,1,3,1,1
1.0,0,0.0,24.0,0,14,1240,4,1,1,0,1,2,3,1,1,2,0
1.0,1,0.0,24.0,0,14,1241,4,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,0.0,0,14,1242,4,1,5,0,0,0,0,0,0,0,1
1.0,1,2.0,7.0,0,14,1242,4,2,5,0,0,0,0,0,0,0,0
1.0,1,1.0,3.0,0,14,1242,4,3,5,0,0,0,0,0,0,0,1
1.0,0,0.0,18.0,0,13,1461,4,4,5,3,1,0,2,0,1,2,1
1.0,1,0.0,4.0,0,14,1242,4,5,5,0,0,0,0,0,0,0,0
0.0,1,2.0,40.0,0,9,292,4,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,16.0,0,14,1244,4,1,1,0,0,0,0,0,0,0,0
